Абсолютный путь;Относительный путь;Класс
C:\Users\misha\mishalabs\second_lab\dataset\dog\0680.jpg;dataset/changed_dataset/dog_0680.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0681.jpg;dataset/changed_dataset/dog_0681.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0682.jpg;dataset/changed_dataset/dog_0682.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0683.jpg;dataset/changed_dataset/dog_0683.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0684.jpg;dataset/changed_dataset/dog_0684.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0685.jpg;dataset/changed_dataset/dog_0685.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0686.jpg;dataset/changed_dataset/dog_0686.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0687.jpg;dataset/changed_dataset/dog_0687.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0688.jpg;dataset/changed_dataset/dog_0688.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0689.jpg;dataset/changed_dataset/dog_0689.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0690.jpg;dataset/changed_dataset/dog_0690.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0691.jpg;dataset/changed_dataset/dog_0691.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0692.jpg;dataset/changed_dataset/dog_0692.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0693.jpg;dataset/changed_dataset/dog_0693.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0694.jpg;dataset/changed_dataset/dog_0694.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0695.jpg;dataset/changed_dataset/dog_0695.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0696.jpg;dataset/changed_dataset/dog_0696.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0697.jpg;dataset/changed_dataset/dog_0697.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0698.jpg;dataset/changed_dataset/dog_0698.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0699.jpg;dataset/changed_dataset/dog_0699.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0700.jpg;dataset/changed_dataset/dog_0700.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0701.jpg;dataset/changed_dataset/dog_0701.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0702.jpg;dataset/changed_dataset/dog_0702.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0703.jpg;dataset/changed_dataset/dog_0703.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0704.jpg;dataset/changed_dataset/dog_0704.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0705.jpg;dataset/changed_dataset/dog_0705.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0706.jpg;dataset/changed_dataset/dog_0706.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0707.jpg;dataset/changed_dataset/dog_0707.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0708.jpg;dataset/changed_dataset/dog_0708.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0709.jpg;dataset/changed_dataset/dog_0709.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0710.jpg;dataset/changed_dataset/dog_0710.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0711.jpg;dataset/changed_dataset/dog_0711.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0712.jpg;dataset/changed_dataset/dog_0712.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0713.jpg;dataset/changed_dataset/dog_0713.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0714.jpg;dataset/changed_dataset/dog_0714.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0715.jpg;dataset/changed_dataset/dog_0715.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0716.jpg;dataset/changed_dataset/dog_0716.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0717.jpg;dataset/changed_dataset/dog_0717.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0718.jpg;dataset/changed_dataset/dog_0718.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0719.jpg;dataset/changed_dataset/dog_0719.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0720.jpg;dataset/changed_dataset/dog_0720.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0721.jpg;dataset/changed_dataset/dog_0721.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0722.jpg;dataset/changed_dataset/dog_0722.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0723.jpg;dataset/changed_dataset/dog_0723.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0724.jpg;dataset/changed_dataset/dog_0724.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0725.jpg;dataset/changed_dataset/dog_0725.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0726.jpg;dataset/changed_dataset/dog_0726.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0727.jpg;dataset/changed_dataset/dog_0727.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0728.jpg;dataset/changed_dataset/dog_0728.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0729.jpg;dataset/changed_dataset/dog_0729.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0730.jpg;dataset/changed_dataset/dog_0730.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0731.jpg;dataset/changed_dataset/dog_0731.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0732.jpg;dataset/changed_dataset/dog_0732.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0733.jpg;dataset/changed_dataset/dog_0733.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0734.jpg;dataset/changed_dataset/dog_0734.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0735.jpg;dataset/changed_dataset/dog_0735.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0736.jpg;dataset/changed_dataset/dog_0736.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0737.jpg;dataset/changed_dataset/dog_0737.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0738.jpg;dataset/changed_dataset/dog_0738.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0739.jpg;dataset/changed_dataset/dog_0739.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0740.jpg;dataset/changed_dataset/dog_0740.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0741.jpg;dataset/changed_dataset/dog_0741.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0742.jpg;dataset/changed_dataset/dog_0742.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0743.jpg;dataset/changed_dataset/dog_0743.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0744.jpg;dataset/changed_dataset/dog_0744.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0745.jpg;dataset/changed_dataset/dog_0745.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0746.jpg;dataset/changed_dataset/dog_0746.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0747.jpg;dataset/changed_dataset/dog_0747.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0748.jpg;dataset/changed_dataset/dog_0748.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0749.jpg;dataset/changed_dataset/dog_0749.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0750.jpg;dataset/changed_dataset/dog_0750.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0751.jpg;dataset/changed_dataset/dog_0751.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0752.jpg;dataset/changed_dataset/dog_0752.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0753.jpg;dataset/changed_dataset/dog_0753.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0754.jpg;dataset/changed_dataset/dog_0754.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0755.jpg;dataset/changed_dataset/dog_0755.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0756.jpg;dataset/changed_dataset/dog_0756.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0757.jpg;dataset/changed_dataset/dog_0757.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0758.jpg;dataset/changed_dataset/dog_0758.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0759.jpg;dataset/changed_dataset/dog_0759.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0760.jpg;dataset/changed_dataset/dog_0760.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0761.jpg;dataset/changed_dataset/dog_0761.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0762.jpg;dataset/changed_dataset/dog_0762.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0763.jpg;dataset/changed_dataset/dog_0763.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0764.jpg;dataset/changed_dataset/dog_0764.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0765.jpg;dataset/changed_dataset/dog_0765.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0766.jpg;dataset/changed_dataset/dog_0766.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0767.jpg;dataset/changed_dataset/dog_0767.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0768.jpg;dataset/changed_dataset/dog_0768.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0769.jpg;dataset/changed_dataset/dog_0769.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0770.jpg;dataset/changed_dataset/dog_0770.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0771.jpg;dataset/changed_dataset/dog_0771.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0772.jpg;dataset/changed_dataset/dog_0772.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0773.jpg;dataset/changed_dataset/dog_0773.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0774.jpg;dataset/changed_dataset/dog_0774.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0775.jpg;dataset/changed_dataset/dog_0775.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0776.jpg;dataset/changed_dataset/dog_0776.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0777.jpg;dataset/changed_dataset/dog_0777.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0778.jpg;dataset/changed_dataset/dog_0778.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0779.jpg;dataset/changed_dataset/dog_0779.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0780.jpg;dataset/changed_dataset/dog_0780.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0781.jpg;dataset/changed_dataset/dog_0781.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0782.jpg;dataset/changed_dataset/dog_0782.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0783.jpg;dataset/changed_dataset/dog_0783.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0784.jpg;dataset/changed_dataset/dog_0784.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0785.jpg;dataset/changed_dataset/dog_0785.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0786.jpg;dataset/changed_dataset/dog_0786.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0787.jpg;dataset/changed_dataset/dog_0787.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0788.jpg;dataset/changed_dataset/dog_0788.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0789.jpg;dataset/changed_dataset/dog_0789.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0790.jpg;dataset/changed_dataset/dog_0790.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0791.jpg;dataset/changed_dataset/dog_0791.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0792.jpg;dataset/changed_dataset/dog_0792.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0793.jpg;dataset/changed_dataset/dog_0793.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0794.jpg;dataset/changed_dataset/dog_0794.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0795.jpg;dataset/changed_dataset/dog_0795.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0796.jpg;dataset/changed_dataset/dog_0796.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0797.jpg;dataset/changed_dataset/dog_0797.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0798.jpg;dataset/changed_dataset/dog_0798.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0799.jpg;dataset/changed_dataset/dog_0799.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0800.jpg;dataset/changed_dataset/dog_0800.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0801.jpg;dataset/changed_dataset/dog_0801.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0802.jpg;dataset/changed_dataset/dog_0802.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0803.jpg;dataset/changed_dataset/dog_0803.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0804.jpg;dataset/changed_dataset/dog_0804.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0805.jpg;dataset/changed_dataset/dog_0805.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0806.jpg;dataset/changed_dataset/dog_0806.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0807.jpg;dataset/changed_dataset/dog_0807.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0808.jpg;dataset/changed_dataset/dog_0808.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0809.jpg;dataset/changed_dataset/dog_0809.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0810.jpg;dataset/changed_dataset/dog_0810.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0811.jpg;dataset/changed_dataset/dog_0811.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0812.jpg;dataset/changed_dataset/dog_0812.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0813.jpg;dataset/changed_dataset/dog_0813.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0814.jpg;dataset/changed_dataset/dog_0814.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0815.jpg;dataset/changed_dataset/dog_0815.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0816.jpg;dataset/changed_dataset/dog_0816.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0817.jpg;dataset/changed_dataset/dog_0817.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0818.jpg;dataset/changed_dataset/dog_0818.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0819.jpg;dataset/changed_dataset/dog_0819.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0820.jpg;dataset/changed_dataset/dog_0820.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0821.jpg;dataset/changed_dataset/dog_0821.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0822.jpg;dataset/changed_dataset/dog_0822.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0823.jpg;dataset/changed_dataset/dog_0823.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0824.jpg;dataset/changed_dataset/dog_0824.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0825.jpg;dataset/changed_dataset/dog_0825.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0826.jpg;dataset/changed_dataset/dog_0826.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0827.jpg;dataset/changed_dataset/dog_0827.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0828.jpg;dataset/changed_dataset/dog_0828.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0829.jpg;dataset/changed_dataset/dog_0829.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0830.jpg;dataset/changed_dataset/dog_0830.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0831.jpg;dataset/changed_dataset/dog_0831.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0832.jpg;dataset/changed_dataset/dog_0832.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0833.jpg;dataset/changed_dataset/dog_0833.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0834.jpg;dataset/changed_dataset/dog_0834.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0835.jpg;dataset/changed_dataset/dog_0835.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0836.jpg;dataset/changed_dataset/dog_0836.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0837.jpg;dataset/changed_dataset/dog_0837.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0838.jpg;dataset/changed_dataset/dog_0838.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0839.jpg;dataset/changed_dataset/dog_0839.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0840.jpg;dataset/changed_dataset/dog_0840.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0841.jpg;dataset/changed_dataset/dog_0841.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0842.jpg;dataset/changed_dataset/dog_0842.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0843.jpg;dataset/changed_dataset/dog_0843.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0844.jpg;dataset/changed_dataset/dog_0844.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0845.jpg;dataset/changed_dataset/dog_0845.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0846.jpg;dataset/changed_dataset/dog_0846.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0847.jpg;dataset/changed_dataset/dog_0847.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0848.jpg;dataset/changed_dataset/dog_0848.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0849.jpg;dataset/changed_dataset/dog_0849.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0850.jpg;dataset/changed_dataset/dog_0850.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0851.jpg;dataset/changed_dataset/dog_0851.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0852.jpg;dataset/changed_dataset/dog_0852.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0853.jpg;dataset/changed_dataset/dog_0853.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0854.jpg;dataset/changed_dataset/dog_0854.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0855.jpg;dataset/changed_dataset/dog_0855.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0856.jpg;dataset/changed_dataset/dog_0856.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0857.jpg;dataset/changed_dataset/dog_0857.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0858.jpg;dataset/changed_dataset/dog_0858.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0859.jpg;dataset/changed_dataset/dog_0859.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0860.jpg;dataset/changed_dataset/dog_0860.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0861.jpg;dataset/changed_dataset/dog_0861.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0862.jpg;dataset/changed_dataset/dog_0862.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0863.jpg;dataset/changed_dataset/dog_0863.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0864.jpg;dataset/changed_dataset/dog_0864.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0865.jpg;dataset/changed_dataset/dog_0865.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0866.jpg;dataset/changed_dataset/dog_0866.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0867.jpg;dataset/changed_dataset/dog_0867.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0868.jpg;dataset/changed_dataset/dog_0868.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0869.jpg;dataset/changed_dataset/dog_0869.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0870.jpg;dataset/changed_dataset/dog_0870.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0871.jpg;dataset/changed_dataset/dog_0871.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0872.jpg;dataset/changed_dataset/dog_0872.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0873.jpg;dataset/changed_dataset/dog_0873.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0874.jpg;dataset/changed_dataset/dog_0874.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0875.jpg;dataset/changed_dataset/dog_0875.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0876.jpg;dataset/changed_dataset/dog_0876.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0877.jpg;dataset/changed_dataset/dog_0877.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0878.jpg;dataset/changed_dataset/dog_0878.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0879.jpg;dataset/changed_dataset/dog_0879.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0880.jpg;dataset/changed_dataset/dog_0880.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0881.jpg;dataset/changed_dataset/dog_0881.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0882.jpg;dataset/changed_dataset/dog_0882.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0883.jpg;dataset/changed_dataset/dog_0883.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0884.jpg;dataset/changed_dataset/dog_0884.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0885.jpg;dataset/changed_dataset/dog_0885.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0886.jpg;dataset/changed_dataset/dog_0886.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0887.jpg;dataset/changed_dataset/dog_0887.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0888.jpg;dataset/changed_dataset/dog_0888.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0889.jpg;dataset/changed_dataset/dog_0889.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0890.jpg;dataset/changed_dataset/dog_0890.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0891.jpg;dataset/changed_dataset/dog_0891.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0892.jpg;dataset/changed_dataset/dog_0892.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0893.jpg;dataset/changed_dataset/dog_0893.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0894.jpg;dataset/changed_dataset/dog_0894.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0895.jpg;dataset/changed_dataset/dog_0895.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0896.jpg;dataset/changed_dataset/dog_0896.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0897.jpg;dataset/changed_dataset/dog_0897.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0898.jpg;dataset/changed_dataset/dog_0898.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0899.jpg;dataset/changed_dataset/dog_0899.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0900.jpg;dataset/changed_dataset/dog_0900.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0901.jpg;dataset/changed_dataset/dog_0901.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0902.jpg;dataset/changed_dataset/dog_0902.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0903.jpg;dataset/changed_dataset/dog_0903.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0904.jpg;dataset/changed_dataset/dog_0904.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0905.jpg;dataset/changed_dataset/dog_0905.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0906.jpg;dataset/changed_dataset/dog_0906.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0907.jpg;dataset/changed_dataset/dog_0907.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0908.jpg;dataset/changed_dataset/dog_0908.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0909.jpg;dataset/changed_dataset/dog_0909.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0910.jpg;dataset/changed_dataset/dog_0910.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0911.jpg;dataset/changed_dataset/dog_0911.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0912.jpg;dataset/changed_dataset/dog_0912.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0913.jpg;dataset/changed_dataset/dog_0913.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0914.jpg;dataset/changed_dataset/dog_0914.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0915.jpg;dataset/changed_dataset/dog_0915.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0916.jpg;dataset/changed_dataset/dog_0916.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0917.jpg;dataset/changed_dataset/dog_0917.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0918.jpg;dataset/changed_dataset/dog_0918.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0919.jpg;dataset/changed_dataset/dog_0919.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0920.jpg;dataset/changed_dataset/dog_0920.jpg;dog
