Абсолютный путь;Относительный путь;Класс
C:\Users\misha\mishalabs\second_lab\dataset\dog\0010.jpg;dataset/random_dataset/5508.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0011.jpg;dataset/random_dataset/8066.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0012.jpg;dataset/random_dataset/8179.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0013.jpg;dataset/random_dataset/8122.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0014.jpg;dataset/random_dataset/7451.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0015.jpg;dataset/random_dataset/9873.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0016.jpg;dataset/random_dataset/3455.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0017.jpg;dataset/random_dataset/5972.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0018.jpg;dataset/random_dataset/5011.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0019.jpg;dataset/random_dataset/3284.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0020.jpg;dataset/random_dataset/9246.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0021.jpg;dataset/random_dataset/8866.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0022.jpg;dataset/random_dataset/7316.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0023.jpg;dataset/random_dataset/7927.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0024.jpg;dataset/random_dataset/5833.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0025.jpg;dataset/random_dataset/8189.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0026.jpg;dataset/random_dataset/4960.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0027.jpg;dataset/random_dataset/8792.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0028.jpg;dataset/random_dataset/2372.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0029.jpg;dataset/random_dataset/5154.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0030.jpg;dataset/random_dataset/6257.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0031.jpg;dataset/random_dataset/3632.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0032.jpg;dataset/random_dataset/1591.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0033.jpg;dataset/random_dataset/7337.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0034.jpg;dataset/random_dataset/5249.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0035.jpg;dataset/random_dataset/3888.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0036.jpg;dataset/random_dataset/0202.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0037.jpg;dataset/random_dataset/0442.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0038.jpg;dataset/random_dataset/7476.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0039.jpg;dataset/random_dataset/6676.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0040.jpg;dataset/random_dataset/5853.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0041.jpg;dataset/random_dataset/0564.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0042.jpg;dataset/random_dataset/8632.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0043.jpg;dataset/random_dataset/8587.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0044.jpg;dataset/random_dataset/0476.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0045.jpg;dataset/random_dataset/7798.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0046.jpg;dataset/random_dataset/0024.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0047.jpg;dataset/random_dataset/8314.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0048.jpg;dataset/random_dataset/5458.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0049.jpg;dataset/random_dataset/1178.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0050.jpg;dataset/random_dataset/8640.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0051.jpg;dataset/random_dataset/0392.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0052.jpg;dataset/random_dataset/0946.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0053.jpg;dataset/random_dataset/2829.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0054.jpg;dataset/random_dataset/9055.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0055.jpg;dataset/random_dataset/1059.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0056.jpg;dataset/random_dataset/1379.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0057.jpg;dataset/random_dataset/3569.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0058.jpg;dataset/random_dataset/4776.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0059.jpg;dataset/random_dataset/0114.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0060.jpg;dataset/random_dataset/1271.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0061.jpg;dataset/random_dataset/3977.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0062.jpg;dataset/random_dataset/9434.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0063.jpg;dataset/random_dataset/0095.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0064.jpg;dataset/random_dataset/4589.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0065.jpg;dataset/random_dataset/7243.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0066.jpg;dataset/random_dataset/2783.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0067.jpg;dataset/random_dataset/6922.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0068.jpg;dataset/random_dataset/4806.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0069.jpg;dataset/random_dataset/1088.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0070.jpg;dataset/random_dataset/8444.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0071.jpg;dataset/random_dataset/5267.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0072.jpg;dataset/random_dataset/4508.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0073.jpg;dataset/random_dataset/8760.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0074.jpg;dataset/random_dataset/4377.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0075.jpg;dataset/random_dataset/2194.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0076.jpg;dataset/random_dataset/2091.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0077.jpg;dataset/random_dataset/8249.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0078.jpg;dataset/random_dataset/5083.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0079.jpg;dataset/random_dataset/7721.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0080.jpg;dataset/random_dataset/8590.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0081.jpg;dataset/random_dataset/8556.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0082.jpg;dataset/random_dataset/4525.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0083.jpg;dataset/random_dataset/5439.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0084.jpg;dataset/random_dataset/4797.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0085.jpg;dataset/random_dataset/1133.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0086.jpg;dataset/random_dataset/9035.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0087.jpg;dataset/random_dataset/6536.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0088.jpg;dataset/random_dataset/6937.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0089.jpg;dataset/random_dataset/4179.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0090.jpg;dataset/random_dataset/9623.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0091.jpg;dataset/random_dataset/8656.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0092.jpg;dataset/random_dataset/4896.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0093.jpg;dataset/random_dataset/1240.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0094.jpg;dataset/random_dataset/4383.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0095.jpg;dataset/random_dataset/7471.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0096.jpg;dataset/random_dataset/1480.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0097.jpg;dataset/random_dataset/5689.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0098.jpg;dataset/random_dataset/0084.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0099.jpg;dataset/random_dataset/3836.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0100.jpg;dataset/random_dataset/2420.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0101.jpg;dataset/random_dataset/6677.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0102.jpg;dataset/random_dataset/8863.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0103.jpg;dataset/random_dataset/1108.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0104.jpg;dataset/random_dataset/5967.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0105.jpg;dataset/random_dataset/9644.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0106.jpg;dataset/random_dataset/7554.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0107.jpg;dataset/random_dataset/0337.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0108.jpg;dataset/random_dataset/4105.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0109.jpg;dataset/random_dataset/6886.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0110.jpg;dataset/random_dataset/7270.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0111.jpg;dataset/random_dataset/9749.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0112.jpg;dataset/random_dataset/6070.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0113.jpg;dataset/random_dataset/8404.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0114.jpg;dataset/random_dataset/4564.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0115.jpg;dataset/random_dataset/6950.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0116.jpg;dataset/random_dataset/7176.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0117.jpg;dataset/random_dataset/9532.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0118.jpg;dataset/random_dataset/4022.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0119.jpg;dataset/random_dataset/7036.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0120.jpg;dataset/random_dataset/6872.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0121.jpg;dataset/random_dataset/1321.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0122.jpg;dataset/random_dataset/9601.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0123.jpg;dataset/random_dataset/0748.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0124.jpg;dataset/random_dataset/6640.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0125.jpg;dataset/random_dataset/5293.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0126.jpg;dataset/random_dataset/0402.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0127.jpg;dataset/random_dataset/7360.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0128.jpg;dataset/random_dataset/3565.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0129.jpg;dataset/random_dataset/1559.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0130.jpg;dataset/random_dataset/5397.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0131.jpg;dataset/random_dataset/9384.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0132.jpg;dataset/random_dataset/1166.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0133.jpg;dataset/random_dataset/0523.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0134.jpg;dataset/random_dataset/6221.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0135.jpg;dataset/random_dataset/1288.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0136.jpg;dataset/random_dataset/7569.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0137.jpg;dataset/random_dataset/3228.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0138.jpg;dataset/random_dataset/1453.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0139.jpg;dataset/random_dataset/9690.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0140.jpg;dataset/random_dataset/3026.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0141.jpg;dataset/random_dataset/2128.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0142.jpg;dataset/random_dataset/1603.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0143.jpg;dataset/random_dataset/5131.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0144.jpg;dataset/random_dataset/4209.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0145.jpg;dataset/random_dataset/1596.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0146.jpg;dataset/random_dataset/1590.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0147.jpg;dataset/random_dataset/4882.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0148.jpg;dataset/random_dataset/0870.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0149.jpg;dataset/random_dataset/5792.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0150.jpg;dataset/random_dataset/4203.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0151.jpg;dataset/random_dataset/5199.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0152.jpg;dataset/random_dataset/0522.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0153.jpg;dataset/random_dataset/9381.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0154.jpg;dataset/random_dataset/7806.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0155.jpg;dataset/random_dataset/0295.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0156.jpg;dataset/random_dataset/6361.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0157.jpg;dataset/random_dataset/0803.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0158.jpg;dataset/random_dataset/7518.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0159.jpg;dataset/random_dataset/9301.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0160.jpg;dataset/random_dataset/1432.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0161.jpg;dataset/random_dataset/6142.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0162.jpg;dataset/random_dataset/5094.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0163.jpg;dataset/random_dataset/7232.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0164.jpg;dataset/random_dataset/7548.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0165.jpg;dataset/random_dataset/9559.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0166.jpg;dataset/random_dataset/8532.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0167.jpg;dataset/random_dataset/0355.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0168.jpg;dataset/random_dataset/7937.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0169.jpg;dataset/random_dataset/5771.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0170.jpg;dataset/random_dataset/5865.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0171.jpg;dataset/random_dataset/3169.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0172.jpg;dataset/random_dataset/3752.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0173.jpg;dataset/random_dataset/4225.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0174.jpg;dataset/random_dataset/2236.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0175.jpg;dataset/random_dataset/4763.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0176.jpg;dataset/random_dataset/9870.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0177.jpg;dataset/random_dataset/5235.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0178.jpg;dataset/random_dataset/6923.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0179.jpg;dataset/random_dataset/9240.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0180.jpg;dataset/random_dataset/2633.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0181.jpg;dataset/random_dataset/1405.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0182.jpg;dataset/random_dataset/0550.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0183.jpg;dataset/random_dataset/5785.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0184.jpg;dataset/random_dataset/2746.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0185.jpg;dataset/random_dataset/5788.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0186.jpg;dataset/random_dataset/1083.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0187.jpg;dataset/random_dataset/0487.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0188.jpg;dataset/random_dataset/6458.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0189.jpg;dataset/random_dataset/5947.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0190.jpg;dataset/random_dataset/9330.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0191.jpg;dataset/random_dataset/6065.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0192.jpg;dataset/random_dataset/2828.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0193.jpg;dataset/random_dataset/6899.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0194.jpg;dataset/random_dataset/6461.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0195.jpg;dataset/random_dataset/0135.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0196.jpg;dataset/random_dataset/9714.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0197.jpg;dataset/random_dataset/1538.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0198.jpg;dataset/random_dataset/2130.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0199.jpg;dataset/random_dataset/5360.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0200.jpg;dataset/random_dataset/7343.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0201.jpg;dataset/random_dataset/5840.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0202.jpg;dataset/random_dataset/3157.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0203.jpg;dataset/random_dataset/1607.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0204.jpg;dataset/random_dataset/1677.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0205.jpg;dataset/random_dataset/4246.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0206.jpg;dataset/random_dataset/2827.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0207.jpg;dataset/random_dataset/8884.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0208.jpg;dataset/random_dataset/4020.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0209.jpg;dataset/random_dataset/8459.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0210.jpg;dataset/random_dataset/6081.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0211.jpg;dataset/random_dataset/8639.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0212.jpg;dataset/random_dataset/4944.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0213.jpg;dataset/random_dataset/3098.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0214.jpg;dataset/random_dataset/6247.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0215.jpg;dataset/random_dataset/4903.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0216.jpg;dataset/random_dataset/8005.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0217.jpg;dataset/random_dataset/7393.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0218.jpg;dataset/random_dataset/1276.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0219.jpg;dataset/random_dataset/4920.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0220.jpg;dataset/random_dataset/2014.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0221.jpg;dataset/random_dataset/4134.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0222.jpg;dataset/random_dataset/1762.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0223.jpg;dataset/random_dataset/4968.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0224.jpg;dataset/random_dataset/3216.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0225.jpg;dataset/random_dataset/5682.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0226.jpg;dataset/random_dataset/0367.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0227.jpg;dataset/random_dataset/5824.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0228.jpg;dataset/random_dataset/7064.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0229.jpg;dataset/random_dataset/9205.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0230.jpg;dataset/random_dataset/4429.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0231.jpg;dataset/random_dataset/8564.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0232.jpg;dataset/random_dataset/3171.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0233.jpg;dataset/random_dataset/9497.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0234.jpg;dataset/random_dataset/5471.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0235.jpg;dataset/random_dataset/9651.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0236.jpg;dataset/random_dataset/6993.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0237.jpg;dataset/random_dataset/8900.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0238.jpg;dataset/random_dataset/5650.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0239.jpg;dataset/random_dataset/1771.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0240.jpg;dataset/random_dataset/4434.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0241.jpg;dataset/random_dataset/1846.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0242.jpg;dataset/random_dataset/4787.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0243.jpg;dataset/random_dataset/6775.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0244.jpg;dataset/random_dataset/3823.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0245.jpg;dataset/random_dataset/4830.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0246.jpg;dataset/random_dataset/8790.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0247.jpg;dataset/random_dataset/3365.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0248.jpg;dataset/random_dataset/1212.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0249.jpg;dataset/random_dataset/9905.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0250.jpg;dataset/random_dataset/1238.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0251.jpg;dataset/random_dataset/3586.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0252.jpg;dataset/random_dataset/3003.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0253.jpg;dataset/random_dataset/5417.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0254.jpg;dataset/random_dataset/4560.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0255.jpg;dataset/random_dataset/2579.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0256.jpg;dataset/random_dataset/3647.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0257.jpg;dataset/random_dataset/2678.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0258.jpg;dataset/random_dataset/1013.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0259.jpg;dataset/random_dataset/6329.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0260.jpg;dataset/random_dataset/4163.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0261.jpg;dataset/random_dataset/4923.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0262.jpg;dataset/random_dataset/5750.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0263.jpg;dataset/random_dataset/6032.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0264.jpg;dataset/random_dataset/3189.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0265.jpg;dataset/random_dataset/0163.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0266.jpg;dataset/random_dataset/0695.jpg;dog
C:\Users\misha\mishalabs\second_lab\dataset\dog\0267.jpg;dataset/random_dataset/7096.jpg;dog
